ID,Formation,Class,Order,Suborder,Alliance,Suball,Assoc,Subass,Facies,Working,SiteUnit
748,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),,SUBALL BlPl-Vaccmem-Xeroten,%ASSOC BlPl-Vaccmem-Xeroten,%ASSOC BlPl-Vaccmem-Xeroten,,,ESSFwh 3 /103
,NewUnitstoPlace,,,,,,,,,,ESSFwh 3 /104
866,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Rhodalb-Vaccmem-Xeroten,SUBASS BlSe-Rhodalb-Xeroten (Arnica),,,ESSFwh 3 /104.1
850,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Rhodalb-Vaccmem (dv zonals),ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri,ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri,,,ESSFwh 3 /104.2
575,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Rhodalb-Gymndry (wc zonals),SUBASS Bl-Rhodalb-Gymndry(Tsughet),,,ESSFwh 3 /110
119,NewUnitstoPlace,,,,,,,,NewUnitsHemlockInterior,,ESSFwh 3 /111
626,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL SeBl-Equiarv-Ligucan,ASSOC Piceeng-Abielas-Equiarv-Valesit,Ws08.2 SUBASS SeBl-Equiarv-Ligucan (southern border),,,ESSFwh 3 /112
,NewUnitstoPlace,,,,,,,,,,ESSFwh 3 /Ws08.1
,NewUnitstoPlace,,,,,,,,,,ESSFwh 3 /Ws08.2
580,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Gymndry-Corncan-Ptilcri (wk zonals),SUBASS Bl-Gymndry-Ptilcri(Brachyt),,,ESSFwk 1 /01
696,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Vaccmem-Pleusch (northwest and north),ALLIANCE Abielas-Vaccmem-Pleusch (mc zonal northern cold),ALLIANCE Abielas-Vaccmem-Pleusch (mc zonal northern cold),ASSOC Abielas-Vaccmem-Pleusch (mc zonals),SUBASS Bl-Vaccmem-Pleusch(typic),,,ESSFwk 1 /02
585,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Gymndry-Corncan-Ptilcri (wk zonals),SUBASS Bl-Gymndry-Ptilcri(typic),,,ESSFwk 1 /03
594,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Menzfer-Gymndry-Pleusch (Northern),ASSOC Abielas-Loniinv-Athyfil,ASSOC Abielas-Loniinv-Athyfil,,,ESSFwk 1 /04
659,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE AbielasPicea-Oplohor-Gymndry (ESSFvz zonals),SUBALL Abielas-Oplohor-Athyfil-Gymndry,ASSOC Piceng-Oplohor-Athyfil,SUBASS Bl-Oplohor-Athyfil(Valesit),,,ESSFwk 1 /05
644,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Equiset-Pleusch (Northern),%ASSOC Bl-Equiset-Mnium(Sphagnu),%ASSOC Bl-Equiset-Mnium(Sphagnu),,,ESSFwk 1 /06
635,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Equiset-Pleusch (Northern),ASSOC Abielas-Athyfil-Equiset,ASSOC Abielas-Athyfil-Equiset,,,ESSFwk 1 /07
583,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Gymndry-Corncan-Ptilcri (wk zonals),SUBASS Bl-Gymndry-Ptilcri(typic),,,ESSFwk 2 /01
582,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Gymndry-Corncan-Ptilcri (wk zonals),SUBASS Bl-Gymndry-Ptilcri(Aralnud),,,ESSFwk 2 /02
581,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Rhodalb-Gymndry (zonals wc/wk/vc),ASSOC Abielas-Gymndry-Corncan-Ptilcri (wk zonals),SUBASS Bl-Gymndry-Ptilcri(Mertpan),,,ESSFwk 2 /03
650,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE AbielasPicea-Oplohor-Gymndry (ESSFvz zonals),SUBALL Abielas-Oplohor-Gymndry,%ASSOC Abielas-Oplohor-Rhodalb,%ASSOC Abielas-Oplohor-Rhodalb,,,ESSFwk 2 /04
590,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL AbielasPiceeng-Athyfil-Gymndry,ASSOC Abielas-Piceeng-Athyfil-Gymndry,SUBASS Bl-Athyfil-Gymndry(Veravir),,,ESSFwk 2 /05
638,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Equiset-Pleusch (Northern),ASSOC Abielas-Gymndry-Equiset (Northern),SUBASS Bl-Gymndry-Equiset(typic),,,ESSFwk 2 /06
844,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Menzfer-Rhodalb-Vaccmem (wm and mm zonals),SUBALL Abielas-Rhodalb-Menzfer (wm zonals),ASSOC Abielas-Rhodalb-Menzfer-Tiartri (wm zonals),SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1),,,ESSFwm 1 /101
1055,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),"ALLIANCE Pseumen-Sympalb (non Calarub, IDFxm)","ALLIANCE Pseumen-Sympalb (non Calarub, IDFxm)",%ASSOC BlFd - Acergla (ESSFs xeric),%ASSOC BlFd - Acergla (ESSFs xeric),,,ESSFwm 1 /102
750,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),,SUBALL Abielas-Vaccmem -Paximyr (subxeric southern BGC),ASSOC Abielas-Vaccmem-Paximyr,ASSOC Abielas-Vaccmem-Paximyr,,,ESSFwm 1 /103
791,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),ALLIANCE AbielasPinucon-Vaccsco (xc/xv zonals),SUBALL Abielas-Menzfer-Vaccsco-Vaccmyt (dm and dk East low Rhodo),ASSOC Abielas-Rhodalb-Menzfer,ASSOC Abielas-Rhodalb-Menzfer,,,ESSFwm 1 /104
569,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Piceeng-Menzfer-Gymndry-Brachyt,ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),,,ESSFwm 1 /110
672,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Valesit (southern meadow forest),SUBALL Abielas-Piceeng-Valesit-Veravir (woodland wet ESSF),ASSOC Bl-Senetri-Ligucan (S Columbia),ASSOC Bl-Senetri-Ligucan (S Columbia),,,ESSFwm 1 /111
623,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL SeBl-Equiarv-Ligucan,ASSOC Piceeng-Abielas-Equiarv-Valesit,Ws08.2 SUBASS SeBl-Equiarv-Ligucan (southern border),,,ESSFwm 1 /112
,NewUnitstoPlace,,,,,,,,,,ESSFwm 1 /Ws08
842,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Menzfer-Rhodalb-Vaccmem (wm and mm zonals),SUBALL Abielas-Rhodalb-Menzfer (wm zonals),ASSOC Abielas-Rhodalb-Menzfer-Tiartri (wm zonals),SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2),,,ESSFwm 2 /101
828,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas(Pinualb)-Vaccmem-Racomit (wc verydry),ALLIANCE Abielas(Pinualb)-Vaccmem-Racomit (wc verydry),ASSOC BlPa - Vaccmem - Cladoni,ASSOC BlPa - Vaccmem - Cladoni,,,ESSFwm 2 /102
864,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Menzfer-Rhodalb-Xeroten,SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic),,,ESSFwm 2 /103
855,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Rhodalb-Vaccmem (dv zonals),ASSOC Abielas-Rhodalb-Vaccmem-Dicranu,ASSOC Abielas-Rhodalb-Vaccmem-Dicranu,,,ESSFwm 2 /104
572,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Piceeng-Menzfer-Gymndry-Brachyt,ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),,,ESSFwm 2 /110
673,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Valesit (southern meadow forest),SUBALL Abielas-Piceeng-Valesit-Veravir (woodland wet ESSF),ASSOC Bl-Senetri-Ligucan (S Columbia),ASSOC Bl-Senetri-Ligucan (S Columbia),,,ESSFwm 2 /111
620,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL SeBl-Equiarv-Ligucan,ASSOC Piceeng-Abielas-Equiarv-Valesit,Ws08.2 SUBASS SeBl-Equiarv-Ligucan (southern border),,,ESSFwm 2 /112
,NewUnitstoPlace,,,,,,,,,,ESSFwm 2 /Ws08.1
,NewUnitstoPlace,,,,,,,,,,ESSFwm 2 /Ws08.2
841,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Menzfer-Rhodalb-Vaccmem (wm and mm zonals),SUBALL Abielas-Rhodalb-Menzfer (wm zonals),ASSOC Abielas-Rhodalb-Menzfer-Tiartri (wm zonals),SUBASS Bl - Rhodalb -Tiartri (Luzula wm3),,,ESSFwm 3 /101
868,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Rhodalb-Vaccmem-Xeroten,SUBASS Bl-Vaccmem-Xeroten,,,ESSFwm 3 /102
869,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Rhodalb-Vaccmem-Xeroten,SUBASS BlSe-Rhodalb-Xeroten,,,ESSFwm 3 /103
856,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Rhodalb-Vaccmem (dv zonals),ASSOC Abielas-Rhodalb-Vaccmem-Dicranu,ASSOC Abielas-Rhodalb-Vaccmem-Dicranu,,,ESSFwm 3 /104
867,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Rhodalb-Vaccmem-Xeroten,SUBASS BlSe-Rhodalb-Xeroten (Arnica),,,ESSFwm 3 /105
822,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),"ALLIANCE Abielas-Tiartri (mh, wm, wh zonals)",SUBALL BlSe-Rhodalb-Tiartri,ASSOC Bl-Rhodalb-Tiartri -Arnica,ASSOC Bl-Rhodalb-Tiartri -Arnica,,,ESSFwm 3 /110
666,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Valesit (southern meadow forest),SUBALL Abielas-Piceeng-Valesit-Veravir (woodland wet ESSF),ASSOC Abielas-Valesit-Tiarella-Mnium (wetter),SUBASS Bl-Valesit-Tiarell (Strelan),,,ESSFwm 3 /111
622,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL SeBl-Equiarv-Ligucan,ASSOC Piceeng-Abielas-Equiarv-Valesit,Ws08.2 SUBASS SeBl-Equiarv-Ligucan (southern border),,,ESSFwm 3 /112
,NewUnitstoPlace,,,,,,,,,,ESSFwm 3 /Ws08.1
,NewUnitstoPlace,,,,,,,,,,ESSFwm 3 /Ws08.2
843,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Menzfer-Rhodalb-Vaccmem (wm and mm zonals),SUBALL Abielas-Rhodalb-Menzfer (wm zonals),ASSOC Abielas-Rhodalb-Menzfer-Tiartri (wm zonals),SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4),,,ESSFwm 4 /101
,NewUnitstoPlace,,,,,,,,,,ESSFwm 4 /102
,NewUnitstoPlace,,,,,,,,,,ESSFwm 4 /103
814,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),,,ASSOC Abielas-Menzfer-Vaccmyt,ASSOC Abielas-Menzfer-Vaccmyt,,,ESSFwm 4 /103.1
871,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Rhodalb (typic mesic/warm/dry zonals and sites),ALLIANCE Abielas-Rhodalb-Vaccmem (typic),SUBALL Abielas-Vaccmem-Xeroten (southern subxeric),ASSOC Abielas-Menzfer-Xeroten,ASSOC Abielas-Menzfer-Xeroten,,,ESSFwm 4 /103.2
571,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Piceeng-Menzfer-Gymndry-Brachyt,ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE),,,ESSFwm 4 /110
674,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Valesit (southern meadow forest),SUBALL Abielas-Piceeng-Valesit-Veravir (woodland wet ESSF),ASSOC Bl-Senetri-Ligucan (S Columbia),ASSOC Bl-Senetri-Ligucan (S Columbia),,,ESSFwm 4 /111
,NewUnitstoPlace,,,,,,,,,,ESSFwm 4 /Ws08.2
753,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),ALLIANCE AbielasPinucon-Vaccsco (xc/xv zonals),SUBALL Abielas-Pinucon-Rhodalb-Vaccsco,ASSOC Abielas-Rhodalb-Vaccsco,ASSOC Abielas-Rhodalb-Vaccsco,,,ESSFwmw  /101
810,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),ALLIANCE Abielas(Larilya)-Vaccsco (woodland/parkland),ALLIANCE Abielas(Larilya)-Vaccsco (woodland/parkland),%ASSOC BlLa - Heron s-bill moss,%ASSOC BlLa - Heron s-bill moss,,,ESSFwmw  /102
809,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),ALLIANCE Abielas(Larilya)-Vaccsco (woodland/parkland),ALLIANCE Abielas(Larilya)-Vaccsco (woodland/parkland),ASSOC Abielas(Larilya)-Vaccmem-Vaccsco-Luzula,ASSOC Abielas(Larilya)-Vaccmem-Vaccsco-Luzula,,,ESSFwmw  /103
663,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Valesit (southern meadow forest),SUBALL Abielas-Piceeng-Valesit-Veravir (woodland wet ESSF),ASSOC Abielas-Valesit-Veravir-Trolalb (moist woodland),SUBASS Bl-Valesit-Veravir-Trolalb,,,ESSFwmw  /110
,NewUnitstoPlace,,,,,,,,,,ESSFwmw  /Ws08.2
726,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Tsuga -Vaccmem(coast/ICH transition and vc),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ASSOC Abielas-(Tsugmer)-Vaccmem (wv zonal),SUBASS BlHm-Vaccmem(Menzfer),,,ESSFwv   /01
,NewUnitstoPlace,,,,,,,,,,ESSFwv   /02
728,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Tsuga -Vaccmem(coast/ICH transition and vc),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ASSOC Abielas-(Tsugmer)-Vaccmem (wv zonal),SUBASS BlHm-Vaccmem(Pleusch),,,ESSFwv   /03
727,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Tsuga -Vaccmem(coast/ICH transition and vc),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ASSOC Abielas-(Tsugmer)-Vaccmem (wv zonal),SUBASS BlHm-Vaccmem(Dicrfus),,,ESSFwv   /04
593,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Gymndry (all ESSF gymndry zonals and site),SUBALL Abielas-Menzfer-Gymndry-Pleusch (Northern),ASSOC Abielas-Gymndry-Dicranu,ASSOC Abielas-Gymndry-Dicranu,,,ESSFwv   /05
652,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE AbielasPicea-Oplohor-Gymndry (ESSFvz zonals),SUBALL Abielas-Oplohor-Gymndry,%ASSOC Abielas(Tsughet) -Oplohor-Gymndry,%ASSOC Abielas(Tsughet) -Oplohor-Gymndry,,,ESSFwv   /06
564,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Valesit-Mnium (northern meadow forest),SUBALL Abielas-Valesit-Mnium,%ASSOC Abielas-Valesit-Saniunc,%ASSOC Abielas-Valesit-Saniunc,,,ESSFwv   /07
643,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Equiset-Pleusch (Northern),%ASSOC Bl-Equiset-Mnium(Sphagnu),%ASSOC Bl-Equiset-Mnium(Sphagnu),,,ESSFwv   /08
633,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Equiset-Pleusch (Northern),ASSOC Abielas-Athyfil-Equiset,ASSOC Abielas-Athyfil-Equiset,,,ESSFwv   /09
702,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Vaccmem-Pleusch (northwest and north),ALLIANCE Abielas-Vaccmem-(Valesit)-Dicranu-Barbilo (woodland),ALLIANCE Abielas-Vaccmem-(Valesit)-Dicranu-Barbilo (woodland),ASSOC Bl-Vaccmem-(Gymndry)-Dicranu (ESSFwvw zonal),ASSOC Bl-Vaccmem-(Gymndry)-Dicranu (ESSFwvw zonal),,,ESSFwvw  /101
712,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Vaccmem-Pleusch (northwest and north),,,,,,,ESSFwvw  /102
879,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Cassmer (parkland late snow),,,ASSOC Bl-Cassmer-Barbilo,SUBASS Bl(Hm)-Cassmer-Barbilo,,,ESSFwvw  /103
701,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Vaccmem-Pleusch (northwest and north),ALLIANCE Abielas-Vaccmem-(Valesit)-Dicranu-Barbilo (woodland),ALLIANCE Abielas-Vaccmem-(Valesit)-Dicranu-Barbilo (woodland),ASSOC Abielas-Vaccmem-Dicranu (ESSFmcw zonal),ASSOC Abielas-Vaccmem-Dicranu (ESSFmcw zonal),,SUBASS Bl-Vaccmem,ESSFwvw  /104
738,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Tsuga -Vaccmem(coast/ICH transition and vc),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),ALLIANCE Abielas-Tsugmer-Menzfer (vc zonal),,,,,ESSFwvw  /105
566,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Valesit-Mnium (northern meadow forest),SUBALL Abielas-Valesit-Mnium,ASSOC Abielas-Vaccmem-Valesit-Mnium,SUBASS Bl-Vaccmem-Valesit-Mnium,,,ESSFwvw  /110
599,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas- Piceeng-Gymndry (wet zonals and moist sites),ALLIANCE Abielas-Piceeng-Equiset (wet),SUBALL Abielas-Valesit-Equiarv,ASSOC Abielas-Valesit-Equiarv-Mnium,SUBASS Abielas-Valesit-Equiarv-Mnium,,,ESSFwvw  /111
778,Formation ConiferForests,CLASS Abielas,ORDER Abielas-Vaccmem (ESSF central concept),SUBORDER Abielas-Pinucon-Vaccini (southern ESSF verydry),ALLIANCE AbielasPinucon-Vaccsco (xc/xv zonals),SUBALL Abielas-Vaccsco (xc dkw zonals),ASSOC BlSe-Vaccsco-Valesit (xc zonals),ASSOC BlSe-Vaccsco-Valesit (xc zonals),,,ESSFxc 1 /101
